url,headline,lead,date,content,tags,metadata,category
https://tass.ru/obschestvo/23834331,На Украине запретили выпас скота у границы с ЕС,"В Словакии и Венгрии зарегистрированы вспышки заболевания животных ящуром, сообщила  Государственная служба Украины по вопросам безопасности пищевых продуктов и защиты потребителей","1 мая, 09:58","МОСКВА, 1 мая. /ТАСС/. Государственная служба Украины по вопросам безопасности пищевых продуктов и защиты потребителей ввела запрет на выпас скота у границы с Евросоюзом из-за ящура. Об этом сообщается на сайте ведомства.
""На территории Словацкой Республики и Венгрии зарегистрированы вспышки заболевания животных ящуром. Из соображений безопасности запрещен выпас скота в 10-километровой зоне от границы с Европейским Союзом"", - говорится в сообщении.
В ведомстве напомнили, что ""ящур - высококонтагиозная болезнь, которая приводит к выбраковке всего поголовья, значительному экономическому ущербу и ставит под угрозу международную торговлю пищевыми продуктами животного происхождения"".
Длительность запрета не указана.",Украина,"{'@context': 'https://schema.org', '@type': 'NewsArticle', 'mainEntityOfPage': {'@type': 'WebPage', '@id': '/obschestvo/23834331'}, 'headline': 'На Украине запретили выпас скота у границы с ЕС', 'image': [], 'datePublished': '2025-05-01T10:58:16+03:00', 'dateModified': '2025-05-01T10:58:17+03:00', 'author': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'publisher': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'description': 'В Словакии и Венгрии зарегистрированы вспышки заболевания животных ящуром, сообщила  Государственная служба Украины по вопросам безопасности пищевых продуктов и защиты потребителей'}",obschestvo
https://tass.ru/mezhdunarodnaya-panorama/23834289,И.о. президента Южной Кореи ушел в отставку,"По информации Yonhap, Хан Док Су выдвинет свою кандидатуру на выборах главы государства","1 мая, 09:19,","СЕУЛ, 1 мая. /ТАСС/. Исполняющий обязанности президента Южной Кореи премьер-министр Хан Док Су ушел в отставку. Об этом сообщило агентство Yonhap.
3 июня пройдут выборы главы государства. Вероятно, Хан Док Су официально выдвинет на них свою кандидатуру 2 мая, отметило агентство. ""Я принял окончательное решение покинуть свой пост, чтобы сделать то, что я могу ради преодоления кризиса, с которым мы столкнулись"", - приводит Yonhap его слова. ""От нас зависит, пойдет ли политика Республики Корея по пути сотрудничества или по пути крайностей"", - добавил он, указав на поляризацию и конфликтность в обществе.
Примерно за час до заявления Хан Док Су Верховный суд Республики Корея начал объявлять решение по делу фаворита президентской гонки Ли Чжэ Мёна. Инстанция не согласилась с его оправданием. Обвинительный вердикт может стоить Ли Чжэ Мёну права баллотироваться.
По принципу старшинства роль исполняющего обязанности президента снова должна вернуться вице-премьеру Чхве Сан Моку, который уже был в этой позиции с декабря по март. Парламент 27 декабря 2024 объявил импичмент Хан Док Су, но Конституционный суд его оправдал 24 марта.
Позднее агентство Yonhap уточнило в офисе премьера, что полномочия Хан Док Су действуют до конца дня. ""Отставка исполняющего обязанности президента будет принята с полуночи 2 мая. Вплоть до конца 1 мая он выполняет функции и.о."", - заявили в офисе. При этом чиновники пояснили, что соответствующие документы будут преданы из отдела планирования внутри офиса премьера в правительственное управление кадров. Это управление обратится к Хан Док Су с просьбой одобрить его собственную отставку.
В последнее время южнокорейские издания предполагали, что Хан Док Су может выдвинуть свою кандидатуру на выборах президента, чтобы представить консервативный лагерь после отрешения Юн Сок Ёля от власти 4 апреля. Чтобы принять участие в президентской гонке, Хан Док Су должен был покинуть свой пост до 4 мая, поэтому его заявление ожидалось на этой неделе. В то же время партия ""Гражданская сила"" провела уже несколько этапов отбора претендентов на право представить партию на выборах, Хан Док Су в них не участвовал.
Бывший председатель ведущей оппозиционной силы - Демократической партии ""Тобуро"" - Ли Чжэ Мён лидирует в опросах общественного мнения с серьезным отрывом. Согласно результатам опроса, которые в понедельник опубликовало бюро Realmeter, Ли Чжэ Мён имеет поддержку в 48,5%, а ближайший преследователь - бывший министр труда Ким Мун Су - 13,4%. Уровень поддержки Хан Док Су в этом опросе не указывался.",Республика Корея,"{'@context': 'https://schema.org', '@type': 'NewsArticle', 'mainEntityOfPage': {'@type': 'WebPage', '@id': '/mezhdunarodnaya-panorama/23834289'}, 'headline': 'И.о. президента Южной Кореи ушел в отставку', 'image': ['tass_media/2025/05/01/R/1746084749600214_R_FojiiO.jpg'], 'datePublished': '2025-05-01T10:19:33+03:00', 'dateModified': '2025-05-01T12:32:25+03:00', 'author': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'publisher': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'description': 'По информации Yonhap, Хан Док Су выдвинет свою кандидатуру на выборах главы государства'}",mezhdunarodnaya-panorama
https://tass.ru/mezhdunarodnaya-panorama/23834751,ХАМАС обвинил власти Швейцарии в предвзятости из-за решения запретить его,"Движение призвало швейцарское руководство ""отменить это несправедливое и необоснованное решение"" и ""поддержать борьбу палестинцев за реализацию их законных прав""","1 мая, 11:23","КАИР, 1 мая. /ТАСС/. Палестинское движение ХАМАС полагает, что решение властей Швейцарии запретить его деятельность демонстрирует их предвзятость в ходе нынешнего конфликта в секторе Газа. Соответствующее заявление опубликовано в Telegram-канале радикалов.
""ХАМАС с сожалением узнал о решении запретить его деятельность в стране, которая исторически известна своим нейтралитетом и стремлением к защите норм международного права. Мы считаем, что этот шаг свидетельствует о предвзятости швейцарских властей и об их предубеждении в отношении палестинского народа и его сопротивления оккупации"", - говорится в сообщении. Радикалы призвали руководство Швейцарии ""отменить это несправедливое и необоснованное решение"" и ""поддержать борьбу палестинцев за реализацию их законных прав"".
Накануне стало известно, что Федеральный совет (правительство) Швейцарии одобрил принятый в 2024 году законопроект о запрете ХАМАС и связанных с ним организаций, который направлен на борьбу с деятельностью движения и его поддержкой на территории конфедерации. Новый закон вступает в силу 15 мая. Он, как ожидается, облегчит сбор доказательств для уголовного преследования ХАМАС и принятие превентивных мер в отношении его членов, включая запрет на въезд в страну и высылку со швейцарской территории. Документ также призван затруднить использование хамасовцами Швейцарии в качестве финансового центра.","Палестина, Швейцария","{'@context': 'https://schema.org', '@type': 'NewsArticle', 'mainEntityOfPage': {'@type': 'WebPage', '@id': '/mezhdunarodnaya-panorama/23834751'}, 'headline': 'ХАМАС обвинил власти Швейцарии в предвзятости из-за решения запретить его', 'image': [], 'datePublished': '2025-05-01T12:23:51+03:00', 'dateModified': '2025-05-01T12:24:17+03:00', 'author': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'publisher': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'description': 'Движение призвало швейцарское руководство ""отменить это несправедливое и необоснованное решение"" и ""поддержать борьбу палестинцев за реализацию их законных прав""'}",mezhdunarodnaya-panorama
https://tass.ru/mezhdunarodnaya-panorama/23834563,"В Грузии прекратил вещание оппозиционный телеканал ""Мтавари архи""","После прекращения эфира останется только цифровой департамент ""Мтавари архи"" - будут обновляться социальные сети и сайт телеканала","1 мая, 10:58","ТБИЛИСИ, 1 мая. /ТАСС/. Оппозиционный грузинский телеканал ""Мтавари архи"" прекратил вещание из-за финансовых трудностей. Об этом говорится в заявлении телеканала.
""Мы выдержали невозможное, но, как это, к сожалению, часто бывало в истории Грузии, нашу крепость сломали изнутри, внешний враг с нами не справился. Нас разрушил именно тот, кто в свое время помогал в строительстве этих неприступных стен. Один из наших основателей привел к закрытию ""Мтавари архи"" из-за личных целей или мести"", - говорится в сообщении.
Телеканал проработал 5 лет и 8 месяцев и за это время сталкивался со многими трудностями. После прекращения эфира останется только цифровой департамент ""Мтавари архи"" - будут обновляться социальные сети и сайт телеканала.
На экране при включении телеканала появляется надпись - ""Здесь был ""Мтавари архи"", спасибо, что смотрели, вы - главные (по-грузински - мтавари - прим. ТАСС)"".
В декабре 2024 года генеральный директор ""Мтавари архи"" Георгий Габуния сообщил о том, что один из собственников телеканала бизнесмен Заза Окуашвили решил закрыть его. Габуния обвинил Окуашвили в том, что он действует в интересах правящей партии ""Грузинская мечта - Демократическая Грузия"". В середине февраля телеканал ограничил вещание из-за финансового кризиса, перестав транслировать программы в прямом эфире, в том числе выпуски новостей.
Телеканал ""Мтавари архи"" был основан в 2019 году нынешним оппозиционным политиком Никой Гварамией, который до этого руководил телекомпанией ""Рустави 2"". После проигранных судебных исков ""Рустави 2"" отошел другим владельцам и перестал быть оппозиционным, а Гварамия с командой журналистов основал ""Мтавари архи"", продолжив редакционную политику, направленную против действующей власти.",Грузия,"{'@context': 'https://schema.org', '@type': 'NewsArticle', 'mainEntityOfPage': {'@type': 'WebPage', '@id': '/mezhdunarodnaya-panorama/23834563'}, 'headline': 'В Грузии прекратил вещание оппозиционный телеканал ""Мтавари архи""', 'image': [], 'datePublished': '2025-05-01T11:58:47+03:00', 'dateModified': '2025-05-01T11:58:48+03:00', 'author': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'publisher': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'description': 'После прекращения эфира останется только цифровой департамент ""Мтавари архи"" - будут обновляться социальные сети и сайт телеканала'}",mezhdunarodnaya-panorama
https://tass.ru/mezhdunarodnaya-panorama/23834599,"Тбилиси не разрешит работать в Грузии авиакомпаниями, связанным с аэропортом Сухуми","Министр экономики и устойчивого развития Леван Давиташвили заявил, что в Грузии действует закон, который запрещает иностранным компаниям заниматься коммерческой деятельностью в Абхазии и Южной Осетии без согласия грузинских властей","1 мая, 10:50","ТБИЛИСИ, 1 мая. /ТАСС/. Российские авиакомпании, организующие рейсы в аэропорт Сухуми, не смогут работать в Грузии. Об этом заявил на пресс-конференции грузинский вице-премьер, министр экономики и устойчивого развития Леван Давиташвили.
По его словам, в Грузии действует закон, который запрещает иностранным компаниям заниматься коммерческой деятельностью в Абхазии и Южной Осетии без согласия Тбилиси.
""Компании, которые нарушают закон <...>, конечно же, не смогут работать в Грузии. Исходя из этого, мы используем все инструменты, которые в наших руках"", - сказал Давиташвили, отвечая на вопрос журналистов об отношении Тбилиси к началу функционирования сухумского аэропорта.","Абхазия, Грузия, Россия","{'@context': 'https://schema.org', '@type': 'NewsArticle', 'mainEntityOfPage': {'@type': 'WebPage', '@id': '/mezhdunarodnaya-panorama/23834599'}, 'headline': 'Тбилиси не разрешит работать в Грузии авиакомпаниями, связанным с аэропортом Сухуми', 'image': [], 'datePublished': '2025-05-01T11:50:46+03:00', 'dateModified': '2025-05-01T11:56:40+03:00', 'author': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'publisher': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'description': 'Министр экономики и устойчивого развития Леван Давиташвили заявил, что в Грузии действует закон, который запрещает иностранным компаниям заниматься коммерческой деятельностью в Абхазии и Южной Осетии без согласия грузинских властей '}",mezhdunarodnaya-panorama
https://tass.ru/mezhdunarodnaya-panorama/23834605,Защита Гуцул не смогла оспорить меру пресечения в виде домашнего ареста,Срок домашнего ареста главы Гагаузии истекает 14 мая,"1 мая, 10:50","КИШИНЕВ, 1 мая. /ТАСС/. Глава Гагаузской автономии Молдавии Евгения Гуцул проведет майские праздники под домашним арестом, который истекает 14 мая. Об этом ТАСС сообщила адвокат Наталья Байрам.
""Мы исчерпали все возможности оспорить меру пресечения в виде домашнего ареста, срок которого истекает 14 мая. Кроме того, мы предполагаем, что на следующей неделе прокурор предъявит ходатайство о его продлении"", - сказала представитель защиты. К 80-летию Победы в Великой Отечественной войне в Гагаузии запланированы масштабные праздничные мероприятия, в прошлом году Гуцул присутствовала 9 мая на параде в Москве.",Молдавия,"{'@context': 'https://schema.org', '@type': 'NewsArticle', 'mainEntityOfPage': {'@type': 'WebPage', '@id': '/mezhdunarodnaya-panorama/23834605'}, 'headline': 'Защита Гуцул не смогла оспорить меру пресечения в виде домашнего ареста', 'image': ['tass_media/2025/05/01/x/1746089602238608_x7Y4gnUm.jpg'], 'datePublished': '2025-05-01T11:50:29+03:00', 'dateModified': '2025-05-01T11:51:52+03:00', 'author': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'publisher': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'description': 'Срок домашнего ареста главы Гагаузии истекает 14 мая'}",mezhdunarodnaya-panorama
https://tass.ru/mezhdunarodnaya-panorama/23834419,Экс-генпрокурор Молдавии: Санду использует юстицию для расправы с оппозицией,"Александр Стояногло отметил, что такого беззакония не допускали прежние главы государства - Игорь Додон и Владимир Воронин","1 мая, 10:32","КИШИНЕВ, 1 мая. /ТАСС/. Президент Майя Санду и ее правящая Партия действия и солидарности затеяли реформу юстиции под ширмой интеграции в ЕС для расправы с оппозицией. Об этом заявил один из лидеров блока оппозиционных партий ""Альтернатива"", бывший Генеральный прокурор Александр Стояногло, отметив, что такого беззакония не допускали прежние главы государства - Игорь Додон и Владимир Воронин.
""Такого не было ни при Воронине - несмотря на все ярлыки про ""тоталитарный режим"". Ни при Додоне. Шесть лет я был заместителем генпрокурора, затем - генеральным прокурором. И могу с полной ответственностью заявить: за все это время мне никто ни разу не звонил и не давал указаний, как поступать. Никто из руководства страны не оказывал давления. Я действовал строго в рамках закона - и только закона. У меня была полная профессиональная свобода, потому что я четко понимал свою миссию - служить закону, а не чьим-то интересам"", - написал Стояногло в своем Telegram-канале. По его словам, ситуация кардинально изменилась, когда к власти пришла Санду и ее партия.
""Когда пришли к власти нынешние - все изменилось. Они решили, что вся система должна быть подчинена одной цели: использовать правосудие как инструмент политических задач… Сегодня я заявляю: те, кто использует закон как средство политической расправы, кто направляет его против оппозиции и инакомыслящих, - обязательно понесут ответственность. Не перед прессой. Не перед партиями. Перед законом"", - подчеркнул Стояногло.
Стояногло был назначен генеральным прокурором Молдавии по итогам конкурса с участием экспертов ЕС, который провело правительство во главе с Санду в 2019 году. Однако уже в 2021 году он был отстранен от должности и арестован по обвинению в злоупотреблении служебным положением. Стояногло заявил, что его арест - месть Санду, которая требовала от него завести уголовные дела на Додона и лидеров крупнейших оппозиционных партий. Вина Стояногло не была доказана в суде, он также обратился в Европейский суд по правам человека, и тот признал, что отстранение проходило с нарушениями, чиновник был лишен права на защиту.
Летом 2024 года, когда Стояногло решил принять участие в выборах президента Молдавии, прокуратура сообщила о возобновлении расследования против бывшего генпрокурора. По данным ЦИК, во втором туре Санду получила 55,33% голосов, обойдя Стояногло, однако в самой Молдавии Стояногло ее победил, получив 51%. Перевес его соперницы был достигнут за счет голосования свыше 300 тыс. молдавских трудовых мигрантов, для которых в странах ЕС были открыты более 200 участков. Выдвинувшая Стояногло оппозиционная Партия социалистов Республики Молдова назвала Санду нелегитимным президентом, которого признают только ее ""спонсоры и кураторы из-за рубежа"".","Молдавия, Санду, Майя","{'@context': 'https://schema.org', '@type': 'NewsArticle', 'mainEntityOfPage': {'@type': 'WebPage', '@id': '/mezhdunarodnaya-panorama/23834419'}, 'headline': 'Экс-генпрокурор Молдавии: Санду использует юстицию для расправы с оппозицией', 'image': [], 'datePublished': '2025-05-01T11:32:48+03:00', 'dateModified': '2025-05-01T11:59:24+03:00', 'author': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'publisher': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'description': 'Александр Стояногло отметил, что такого беззакония не допускали прежние главы государства - Игорь Додон и Владимир Воронин'}",mezhdunarodnaya-panorama
https://tass.ru/mezhdunarodnaya-panorama/23834475,NYT: сделка по минералам не включает гарантий помощи США Украине в безопасности,"По данным газеты, Вашингтон отверг эту идею еще на ранних этапах переговорного процесса","1 мая, 10:24","НЬЮ-ЙОРК, 1 мая. /ТАСС/. Окончательный вариант соглашения по полезным ископаемым, которое Вашингтон заключил с Киевом, не включает в себя четких гарантий будущей помощи США в области безопасности. Об этом сообщила газета The New York Times (NYT) со ссылкой на источники.
По их словам, Соединенные Штаты отвергли эту идею еще на ранних этапах переговорного процесса. Сделка не будет иметь большого значения, если боевые действия между Россией и Украиной продолжатся, пишет издание.
Первый вице-премьер, министр экономики Украины Юлия Свириденко в Facebook (запрещен в России, принадлежит корпорации Meta, признанной в РФ экстремистской) подтвердила подписание соглашения с США о полезных ископаемых. Согласно документу, Украина будет вносить в двусторонний инвестиционный фонд 50% всех доходов от новой ренты и новых лицензий на добычу полезных ископаемых на новых участках. США и Украина будут иметь равные голоса в управлении фондом. Соглашение при этом не предусматривает прямых долговых обязательств Украины перед США.","Украина, США","{'@context': 'https://schema.org', '@type': 'NewsArticle', 'mainEntityOfPage': {'@type': 'WebPage', '@id': '/mezhdunarodnaya-panorama/23834475'}, 'headline': 'NYT: сделка по минералам не включает гарантий помощи США Украине в безопасности', 'image': ['tass_media/2025/05/01/i/1746091461031298_iC5htLKG.jpg'], 'datePublished': '2025-05-01T11:24:32+03:00', 'dateModified': '2025-05-01T11:25:20+03:00', 'author': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'publisher': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'description': 'По данным газеты, Вашингтон отверг эту идею еще на ранних этапах переговорного процесса'}",mezhdunarodnaya-panorama
https://tass.ru/mezhdunarodnaya-panorama/23834459,India Today: осуществившие теракт в Джамму и Кашмире все еще скрываются,"По данным телеканала, они могут скрываться в южном Кашмире","1 мая, 10:15","НЬЮ-ДЕЛИ, 1 мая. /ТАСС/. Террористы, участвовавшие в нападении на туристов в Пахалгаме (индийская союзная территория Джамму и Кашмир), спустя более чем неделю после теракта продолжают скрываться в южном Кашмире. Об этом сообщили источники индийского Национального агентства расследований (NIA), на которые ссылается телеканал India Today.
По их данным, есть достоверные сведения, указывающие, что кроме боевиков, атаковавших людей в Пахалгаме, в регионе могут скрываться и другие террористы. Во время нападения 22 апреля они держались на расстоянии для обеспечения огневого прикрытия боевиков на случай, если силы безопасности быстро отреагируют на их атаку. Источники в NIA подтвердили, что непосредственное нападение осуществили четверо террористов.
Кроме того, по их словам, за неделю до произошедшего боевики осмотрели три места для осуществления своего плана. Среди них был местный парк развлечений, но они отказались от выбора этого места для теракта из-за строгих мер безопасности.
29 апреля премьер-министр Индии Нарендра Моди провел совещание высокого уровня по вопросам безопасности, на котором, как сообщили источники, заявил, что Вооруженные силы Индии имеют полную свободу в определении способа, целей и сроков ответа на теракт в Джамму и Кашмире.",Индия,"{'@context': 'https://schema.org', '@type': 'NewsArticle', 'mainEntityOfPage': {'@type': 'WebPage', '@id': '/mezhdunarodnaya-panorama/23834459'}, 'headline': 'India Today: осуществившие теракт в Джамму и Кашмире все еще скрываются', 'image': [], 'datePublished': '2025-05-01T11:15:09+03:00', 'dateModified': '2025-05-01T11:18:07+03:00', 'author': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'publisher': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'description': 'По данным телеканала, они могут скрываться в южном Кашмире'}",mezhdunarodnaya-panorama
https://tass.ru/mezhdunarodnaya-panorama/23834141,Эксперт Барреро: вероятность повторного масштабного блэкаута в Испании мала,"Отвечающий за энергетику в корпорации PricewaterhouseCoopers España также отметил, что нулевого риска не существует","1 мая, 09:55","МАДРИД, 1 мая. /ТАСС/. Повторение масштабного отключения электроснабжения в Испании, идентичного тому, которое произошло 28 апреля, маловероятно, хотя нулевого риска не существует. Такое мнение в беседе с корреспондентом ТАСС выразил партнер, отвечающий за энергетику в корпорации PricewaterhouseCoopers España, Оскар Барреро.
""Мы понимаем, что, хотя нулевого риска не существует, повторение [тех же] обстоятельств будет очень затруднительным, - считает он. - То есть при тех же условиях риск нового отключения очень и очень низок, потому что [оператор энергосетей] Red Eléctrica​​​​​ уже наверняка определяет действия по улучшению в рабочих процедурах, особенно в условиях растущего внедрения возобновляемых источников энергии"".
""Хотя причины [блэкаута] не ясны на 100%, согласно объяснениям Red Eléctrica, отключение было вызвано сильными аномальными колебаниями в сети, которые могли быть связаны с явлениями переизбытка возобновляемой генерации на фоне низкого спроса и низкого вклада синхронной генерации, - уточнил эксперт. - Эти факторы снижают инерционную способность системы, что затрудняет стабилизацию"". При этом, по словам Барреро, пока неизвестно, существовали ли какие-либо другие обстоятельства, повлиявшие на ситуацию.
""Во время этого эпизода несколько генерирующих установок автоматически отключились от сети в соответствии с протоколами защиты от изменений частоты, что обострило нестабильность, - пояснил он. - Система защиты сработала так, как и было задумано, изолировав пораженные зоны, чтобы сохранить общую целостность сети. Это разделение генерации привело систему к нулевому состоянию"".",Испания,"{'@context': 'https://schema.org', '@type': 'NewsArticle', 'mainEntityOfPage': {'@type': 'WebPage', '@id': '/mezhdunarodnaya-panorama/23834141'}, 'headline': 'Эксперт Барреро: вероятность повторного масштабного блэкаута в Испании мала', 'image': [], 'datePublished': '2025-05-01T10:55:36+03:00', 'dateModified': '2025-05-01T10:55:36+03:00', 'author': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'publisher': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'description': 'Отвечающий за энергетику в корпорации PricewaterhouseCoopers España также отметил, что нулевого риска не существует'}",mezhdunarodnaya-panorama
https://tass.ru/mezhdunarodnaya-panorama/23834269,"Times: если США уйдут от переговоров, поток оружия Киеву иссякнет через полгода","По оценкам газеты, Украина окажется в невыгодном положении, не имея доступа к новейшим системам ПВО и к баллистическим ракетам","1 мая, 09:12","ЛОНДОН, 1 мая. /ТАСС/. В случае ухода президента США от посредничества в урегулировании конфликта на Украине поток оружия Киеву закончится через полгода. Об этом пишет газета The Times, ссылаясь на мнение аналитиков.
По их информации, по истечение этого периода Украина окажется в невыгодном положении, не имея доступа к новейшим системам ПВО и к баллистическим ракетам, которые ВСУ используют для ударов по линиям снабжения ВС РФ.
""Если американцы не продолжат противовоздушную оборону, это будет очень сложно. Я надеюсь, что этого не произойдет"", - сказала украинский депутат Соломия Бобровская.
При этом, источники The Times выразили сомнение в том, что США откажется от использования уже выделенного финансирования на поставки оружия Украине.
Ранее источники в США заявили изданию Financial Times, что Вашингтон нервирует тот факт, что Москва не соглашается на уступки по ряду направлений, включая вопрос об ограничении численности ВСУ. По словам украинских чиновников, из-за этого в Киеве считают ""вполне вероятным"", что президент США Дональд Трамп объявит о выходе из переговоров. Отмечается, что украинская сторона принимает меры на этот случай, наращивая производство вооружений и добиваясь от европейских стран гарантий увеличения помощи Киеву.","Украина, США, Трамп, Дональд","{'@context': 'https://schema.org', '@type': 'NewsArticle', 'mainEntityOfPage': {'@type': 'WebPage', '@id': '/mezhdunarodnaya-panorama/23834269'}, 'headline': 'Times: если США уйдут от переговоров, поток оружия Киеву иссякнет через полгода', 'image': [], 'datePublished': '2025-05-01T10:12:56+03:00', 'dateModified': '2025-05-01T10:13:29+03:00', 'author': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'publisher': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'description': 'По оценкам газеты, Украина окажется в невыгодном положении, не имея доступа к новейшим системам ПВО и к баллистическим ракетам'}",mezhdunarodnaya-panorama
https://tass.ru/mezhdunarodnaya-panorama/23833921,Прокуратура Южной Кореи обвинила Юн Сок Ёля в превышении полномочий,Новые обвинения предъявлены без задержания,"1 мая, 08:45","СЕУЛ, 1 мая. /ТАСС/. Прокуратура Республики Корея предъявила экс-президенту Юн Сок Ёлю обвинения в злоупотреблении властью в связи с событиями военного положения в начале декабря 2024 года. Об этом сообщила газета ""Чунан ильбо"".
По ее данным, специальная группа прокуратуры, которая ведет расследование событий военного положения по статье о мятеже, заявила, что действия бывшего главы государства будут проверены на соответствие его полномочиям. ""Против обвиняемого Юн Сок Ёля в ходе дополнительного расследования было выдвинуто дополнительное обвинение - в злоупотреблении полномочиями"", - цитирует газета заявление правоохранительных органов. Эти подозрения также связаны с попыткой воспрепятствовать компетентным органам при исполнении.
Новые обвинения предъявлены без задержания. 4 апреля Конституционный суд утвердил импичмент Юн Сок Ёля, что сняло с него президентскую неприкосновенность. Уголовное преследование против действующего президента возможно только по статьям о мятеже и государственной измене. Прокуратура обвинила Юн Сок Ёля в организации восстания против конституционного строя 26 января.","Республика Корея, Юн Сок Ёль","{'@context': 'https://schema.org', '@type': 'NewsArticle', 'mainEntityOfPage': {'@type': 'WebPage', '@id': '/mezhdunarodnaya-panorama/23833921'}, 'headline': 'Прокуратура Южной Кореи обвинила Юн Сок Ёля в превышении полномочий', 'image': [], 'datePublished': '2025-05-01T09:45:24+03:00', 'dateModified': '2025-05-01T10:41:14+03:00', 'author': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'publisher': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'description': 'Новые обвинения предъявлены без задержания'}",mezhdunarodnaya-panorama
